"","directorio","secuencia_p","orden","p6020","p6040","esc","fex_c_2011"
"50583",5188107,1,1,1,46,5,270.611981237728
"50584",5188107,1,2,2,46,7,270.611981237728
"50585",5188107,1,3,2,24,13,270.611981237728
"50586",5188108,1,1,2,51,3,352.046632567358
"50587",5188108,1,2,1,54,5,352.046632567358
"50588",5188108,1,3,2,26,13,352.046632567358
"50589",5188108,1,4,1,17,8,352.046632567358
"50590",5188108,1,5,1,31,13,352.046632567358
"50591",5188108,1,6,2,27,13,352.046632567358
"50592",5188108,1,8,2,28,13,352.046632567358
"50593",5188108,1,9,1,31,11,352.046632567358
"50594",5188109,1,1,1,40,0,258.020606256262
"50595",5188109,1,2,1,14,6,258.020606256262
"50596",5188109,1,3,2,16,7,258.020606256262
"50597",5188109,1,4,1,22,11,258.020606256262
"50598",5188110,1,1,1,59,18,608.147460172449
"50599",5188110,1,2,2,59,18,608.147460172449
"50600",5188110,1,3,1,25,15,608.147460172449
"50601",5188110,1,4,1,22,15,608.147460172449
"50602",5188111,1,1,1,75,16,614.806736040335
"50603",5188111,1,2,2,76,16,614.806736040335
"50604",5188111,1,3,1,52,17,614.806736040335
"50605",5188114,1,1,1,73,5,1062.38518599305
"50606",5188114,1,2,2,64,8,1062.38518599305
"50607",5188114,1,3,2,41,11,1062.38518599305
"50608",5188114,1,4,2,22,15,1062.38518599305
"50609",5188114,1,6,1,39,14,1062.38518599305
"50610",5188115,1,1,2,69,5,1124.86554990849
"50611",5188115,1,2,1,31,13,1124.86554990849
"50612",5188116,1,1,2,48,11,489.949636573315
"50613",5188116,1,2,2,21,13,489.949636573315
"50614",5188116,1,3,1,17,9,489.949636573315
"50615",5188118,1,1,1,49,11,551.637138553633
"50616",5188118,1,2,2,36,10,551.637138553633
"50617",5188208,1,1,1,53,11,547.44279044604
"50618",5188208,1,2,2,17,10,547.44279044604
"50619",5188208,1,3,1,16,8,547.44279044604
"50620",5188208,1,4,2,60,5,547.44279044604
"50621",5188208,1,5,1,50,11,547.44279044604
"50622",5188209,1,1,1,50,13,530.444749158863
"50623",5188209,1,2,2,46,11,530.444749158863
"50624",5188209,1,3,1,23,13,530.444749158863
"50625",5188209,1,4,2,18,11,530.444749158863
"50626",5188210,1,1,2,46,6,510.189540867802
"50627",5188210,1,2,1,17,9,510.189540867802
"50628",5188210,1,4,2,26,9,510.189540867802
"50629",5188210,1,5,1,29,10,510.189540867802
"50630",5188211,1,1,1,26,11,632.125495316398
"50631",5188211,1,2,2,54,3,632.125495316398
"50632",5188211,1,3,1,35,5,632.125495316398
"50633",5188211,1,4,1,21,9,632.125495316398
"50634",5188212,1,1,2,60,7,659.42178607459
"50635",5188212,1,2,1,35,11,659.42178607459
"50636",5188212,1,3,1,34,5,659.42178607459
"50637",5188212,1,4,1,82,0,659.42178607459
"50638",5188213,1,1,1,56,8,576.745882238933
"50639",5188213,1,2,1,18,11,576.745882238933
"50640",5188213,1,3,1,16,6,576.745882238933
"50641",5188431,1,1,1,40,11,530.444749158863
"50642",5188431,1,2,2,40,13,530.444749158863
"50643",5188431,1,3,1,12,6,530.444749158863
"50644",5188431,1,4,2,18,11,530.444749158863
"50645",5188432,1,1,1,80,3,575.396608365353
"50646",5188432,1,2,2,75,11,575.396608365353
"50647",5188432,1,3,2,49,16,575.396608365353
"50648",5188432,1,4,1,20,15,575.396608365353
"50649",5188433,1,1,1,31,13,551.637138553633
"50650",5188433,1,2,2,34,16,551.637138553633
"50651",5188434,1,1,2,58,11,509.809175178524
"50652",5188434,1,2,2,25,16,509.809175178524
"50653",5188434,2,1,2,64,11,509.809175178524
"50654",5188435,1,1,1,43,11,449.499521414776
"50655",5188435,1,2,2,44,11,449.499521414776
"50656",5188435,1,3,1,21,11,449.499521414776
"50657",5188435,1,4,2,19,11,449.499521414776
"50658",5188436,1,1,2,49,11,542.895395247888
"50659",5188436,1,2,1,20,11,542.895395247888
"50660",5188437,1,1,1,44,11,583.390507833437
"50661",5188437,1,2,2,37,11,583.390507833437
"50662",5188437,1,3,1,16,10,583.390507833437
"50663",5188438,1,1,1,53,11,599.374643509302
"50664",5188438,1,2,2,52,5,599.374643509302
"50665",5188438,1,3,2,26,15,599.374643509302
"50666",5188438,1,4,1,22,4,599.374643509302
"50667",5188439,1,1,1,25,14,444.294599055504
"50668",5188439,1,2,2,22,11,444.294599055504
"50669",5188440,1,1,1,30,13,547.517201104926
"50670",5188440,1,2,2,30,16,547.517201104926
"50671",5188463,1,1,2,51,11,594.169721150029
"50672",5188463,1,2,1,33,11,594.169721150029
"50673",5188464,1,1,1,43,6,575.646247054984
"50674",5188464,1,2,1,18,10,575.646247054984
"50675",5188465,1,1,2,41,11,424.553231809716
"50676",5188465,1,2,1,50,11,424.553231809716
"50677",5188465,1,3,2,18,11,424.553231809716
"50678",5188465,1,4,2,17,9,424.553231809716
"50679",5188465,1,5,1,21,11,424.553231809716
"50680",5188465,1,6,2,16,9,424.553231809716
"50681",5188466,1,1,2,32,10,547.517201104926
"50682",5188466,1,4,1,39,3,547.517201104926
"50683",5188467,1,1,1,57,5,640.969391278799
"50684",5188467,1,2,2,47,11,640.969391278799
"50685",5188467,1,3,1,26,11,640.969391278799
"50686",5188467,1,4,1,16,10,640.969391278799
"50687",5188467,1,5,1,12,5,640.969391278799
"50688",5188467,1,6,2,27,13,640.969391278799
"50689",5188468,1,1,1,26,11,525.239826799591
"50690",5188468,1,2,2,24,11,525.239826799591
"50691",5188469,1,1,1,31,11,594.169721150029
"50692",5188469,1,2,2,27,16,594.169721150029
"50693",5188470,1,1,1,32,5,1171.85969250523
"50694",5188470,1,2,2,39,5,1171.85969250523
"50695",5188471,1,1,1,52,11,980.721342477482
"50696",5188471,1,2,2,53,11,980.721342477482
"50697",5188471,1,3,2,23,14,980.721342477482
"50698",5188471,1,4,1,26,13,980.721342477482
"50699",5188471,1,5,2,20,11,980.721342477482
"50700",5188472,1,1,1,86,0,1140.38337201216
"50701",5188472,1,2,2,81,2,1140.38337201216
"50702",5188473,1,1,1,34,11,1180.09956740265
"50703",5188473,1,2,2,35,5,1180.09956740265
"50704",5188474,1,1,1,45,0,1164.61104584574
"50705",5188475,1,1,2,40,4,1180.09956740265
"50706",5188475,1,2,1,42,3,1180.09956740265
"50707",5188476,1,1,2,43,11,489.949636573315
"50708",5188476,1,2,1,19,11,489.949636573315
"50709",5188476,1,3,2,15,9,489.949636573315
"50710",5188477,1,1,1,47,5,485.372828143286
"50711",5188477,1,2,2,43,5,485.372828143286
"50712",5188477,1,3,1,21,13,485.372828143286
"50713",5188477,1,4,1,20,11,485.372828143286
"50714",5188477,1,5,2,21,6,485.372828143286
"50715",5188478,1,1,2,65,2,603.922038707454
"50716",5188478,1,2,1,53,11,603.922038707454
"50717",5188478,1,3,1,40,11,603.922038707454
"50718",5188478,1,4,1,48,9,603.922038707454
"50719",5188478,1,5,1,12,6,603.922038707454
"50720",5188478,2,1,2,38,9,603.922038707454
"50721",5188478,2,2,2,16,10,603.922038707454
"50722",5188479,1,1,1,48,5,481.618927932996
"50723",5188479,1,2,2,46,3,481.618927932996
"50724",5188479,1,3,2,23,11,481.618927932996
"50725",5188479,1,4,1,19,11,481.618927932996
"50726",5188479,1,5,2,17,9,481.618927932996
"50727",5188480,1,1,2,59,5,457.054444927181
"50728",5188480,1,2,1,67,5,457.054444927181
"50729",5188480,1,3,2,43,10,457.054444927181
"50730",5188480,1,4,1,42,8,457.054444927181
"50731",5188480,1,5,2,19,11,457.054444927181
"50732",5188480,1,6,2,12,5,457.054444927181
"50733",5188480,1,8,2,17,7,457.054444927181
"50734",5188480,1,9,1,22,11,457.054444927181
"50735",5188481,1,1,2,49,4,489.949636573315
"50736",5188481,1,2,1,23,11,489.949636573315
"50737",5188481,1,3,2,19,11,489.949636573315
"50738",5188482,1,1,1,32,16,639.884406368233
"50739",5188482,1,2,2,32,15,639.884406368233
"50740",5188482,1,3,1,14,8,639.884406368233
"50741",5188482,1,4,1,70,5,639.884406368233
"50742",5188483,1,1,1,52,10,485.372828143286
"50743",5188483,1,2,2,52,11,485.372828143286
"50744",5188483,1,3,2,19,11,485.372828143286
"50745",5188483,1,4,1,18,10,485.372828143286
"50746",5188483,1,5,1,15,6,485.372828143286
"50747",5188494,1,1,1,62,17,548.982873527291
"50748",5188494,1,2,2,52,16,548.982873527291
"50749",5188494,1,3,2,14,8,548.982873527291
"50750",5188495,1,1,1,73,9,498.441741189428
"50751",5188495,1,2,2,61,9,498.441741189428
"50752",5188495,1,3,2,43,16,498.441741189428
"50753",5188495,1,4,2,44,16,498.441741189428
"50754",5188495,1,5,2,16,10,498.441741189428
"50755",5188498,1,1,1,57,16,550.318938037455
"50756",5188498,1,2,2,55,17,550.318938037455
"50757",5188498,1,3,2,77,5,550.318938037455
"50758",5188500,1,1,2,31,7,434.39461029941
"50759",5188500,1,2,1,37,5,434.39461029941
"50760",5188500,1,3,2,13,4,434.39461029941
"50761",5188500,1,6,1,70,0,434.39461029941
"50762",5188500,1,7,2,23,11,434.39461029941
"50763",5188500,1,8,1,23,11,434.39461029941
"50764",5188500,1,9,2,21,11,434.39461029941
"50765",5188501,1,1,2,61,5,517.81772491999
"50766",5188502,1,1,2,25,11,545.434733667068
"50767",5188505,1,1,1,30,14,594.169721150029
"50768",5188505,1,2,2,35,11,594.169721150029
"50769",5188521,1,1,1,72,16,570.19168600608
"50770",5188521,1,2,2,63,16,570.19168600608
"50771",5188522,1,1,1,65,22,562.183136264614
"50772",5188522,1,2,2,57,16,562.183136264614
"50773",5188522,1,3,2,27,16,562.183136264614
"50774",5188522,1,4,2,57,3,562.183136264614
"50775",5188523,1,1,2,61,7,347.11559694592
"50776",5188523,1,2,1,60,8,347.11559694592
"50777",5188523,1,7,2,19,11,347.11559694592
"50778",5188524,1,1,1,32,11,553.088160702615
"50779",5188524,1,2,2,33,11,553.088160702615
"50780",5188524,1,3,2,12,5,553.088160702615
"50781",5188524,1,4,2,29,16,553.088160702615
"50782",5188525,1,1,1,43,11,580.851169414256
"50783",5188525,1,2,2,39,11,580.851169414256
"50784",5188525,1,3,1,20,11,580.851169414256
"50785",5188525,1,4,1,16,8,580.851169414256
"50786",5188526,1,1,2,64,14,514.78277238185
"50787",5188526,1,2,1,24,16,514.78277238185
"50788",5188526,1,3,2,33,16,514.78277238185
"50789",5188538,1,1,1,50,11,498.691379879059
"50790",5188538,1,2,2,47,11,498.691379879059
"50791",5188538,1,3,2,18,12,498.691379879059
"50792",5188539,1,1,1,48,6,587.510445282143
"50793",5188539,1,2,2,47,10,587.510445282143
"50794",5188539,1,3,1,19,11,587.510445282143
"50795",5188540,1,1,1,48,11,521.246134871797
"50796",5188540,1,2,2,45,11,521.246134871797
"50797",5188540,1,3,1,24,13,521.246134871797
"50798",5188540,1,4,2,22,13,521.246134871797
"50799",5188540,1,5,1,20,10,521.246134871797
"50800",5188540,1,6,1,17,7,521.246134871797
"50801",5188541,1,1,2,65,5,582.041233959856
"50802",5188541,1,2,2,35,11,582.041233959856
"50803",5188541,1,3,2,31,16,582.041233959856
"50804",5188541,1,4,1,27,16,582.041233959856
"50805",5188542,1,1,1,33,16,574.296973181404
"50806",5188542,1,2,2,29,14,574.296973181404
"50807",5188542,1,3,2,60,4,574.296973181404
"50808",5188543,1,1,1,63,11,569.605238144214
"50809",5188543,1,2,2,67,11,569.605238144214
"50810",5188543,1,3,1,35,13,569.605238144214
"50811",5188543,1,4,2,26,11,569.605238144214
"50812",5188543,1,5,2,12,5,569.605238144214
"50813",5188544,1,1,1,50,14,546.428884834728
"50814",5188544,1,2,2,48,11,546.428884834728
"50815",5188544,1,3,2,29,13,546.428884834728
"50816",5188544,1,4,2,24,16,546.428884834728
"50817",5188544,1,5,1,20,13,546.428884834728
"50818",5188545,1,1,2,62,11,566.057098283991
"50819",5188545,1,2,1,37,11,566.057098283991
"50820",5188545,1,4,2,30,11,566.057098283991
"50821",5188546,1,1,2,59,11,511.158449052104
"50822",5188546,1,2,1,20,9,511.158449052104
"50823",5188547,1,1,1,55,11,548.982873527291
"50824",5188547,1,2,2,54,10,548.982873527291
"50825",5188547,1,3,2,23,15,548.982873527291
"50826",5188548,1,1,1,53,16,541.223962475456
"50827",5188548,1,2,2,51,14,541.223962475456
"50828",5188548,1,3,2,18,13,541.223962475456
"50829",5188549,1,1,2,39,11,1024.4540217573
"50830",5188549,1,2,1,19,11,1024.4540217573
"50831",5188549,1,4,2,29,16,1024.4540217573
"50832",5188550,1,1,1,33,13,1009.96923701706
"50833",5188550,1,2,2,34,13,1009.96923701706
"50834",5188551,1,1,2,79,0,1124.86554990849
"50835",5188551,1,2,1,51,8,1124.86554990849
"50836",5188552,1,1,1,57,8,993.512125049735
"50837",5188552,1,2,2,47,8,993.512125049735
"50838",5188552,1,3,2,28,11,993.512125049735
"50839",5188552,1,4,1,20,11,993.512125049735
"50840",5188552,1,5,1,18,11,993.512125049735
"50841",5188552,1,6,2,21,10,993.512125049735
"50842",5188554,1,1,2,80,0,1090.34088940811
"50843",5188554,1,2,2,48,11,1090.34088940811
"50844",5188554,1,5,2,26,13,1090.34088940811
"50845",5188554,1,6,2,39,16,1090.34088940811
"50846",5188556,1,1,1,25,7,482.707244203194
"50847",5188556,1,2,2,24,11,482.707244203194
"50848",5188557,1,1,1,54,8,605.447471515322
"50849",5188557,1,2,2,44,8,605.447471515322
"50850",5188557,1,3,2,27,11,605.447471515322
"50851",5188557,1,5,2,25,13,605.447471515322
"50852",5188557,1,6,1,25,11,605.447471515322
"50853",5188557,1,7,2,14,9,605.447471515322
"50854",5188558,1,1,1,65,9,545.857087246245
"50855",5188558,1,2,2,54,16,545.857087246245
"50856",5188558,1,3,2,35,9,545.857087246245
"50857",5188558,1,4,1,34,11,545.857087246245
"50858",5188558,1,5,2,17,10,545.857087246245
"50859",5188558,1,6,2,16,9,545.857087246245
"50860",5188558,1,7,1,14,6,545.857087246245
