"","directorio","secuencia_p","orden","fecha","ocu","inac","deso"
"53329",5216629,1,1,2020-09-01,1,0,0
"53330",5216629,1,2,2020-09-01,0,0,1
"53331",5216629,1,3,2020-09-01,0,1,0
"53332",5216629,1,4,2020-09-01,0,1,0
"53333",5216629,1,5,2020-09-01,0,1,0
"53334",5216630,1,1,2020-09-01,0,1,0
"53335",5216630,1,2,2020-09-01,1,0,0
"53336",5216630,1,4,2020-09-01,1,0,0
"53337",5216630,1,5,2020-09-01,0,0,1
"53338",5216631,1,1,2020-09-01,1,0,0
"53339",5216631,1,2,2020-09-01,1,0,0
"53340",5216631,1,3,2020-09-01,1,0,0
"53341",5216631,1,4,2020-09-01,0,1,0
"53342",5216632,1,1,2020-09-01,1,0,0
"53343",5216632,1,2,2020-09-01,0,1,0
"53344",5216632,1,3,2020-09-01,1,0,0
"53345",5216632,1,4,2020-09-01,0,1,0
"53346",5216633,1,1,2020-09-01,1,0,0
"53347",5216633,1,2,2020-09-01,0,1,0
"53348",5216634,1,1,2020-09-01,0,1,0
"53349",5216634,1,2,2020-09-01,0,1,0
"53350",5216634,1,3,2020-09-01,0,1,0
"53351",5216634,1,4,2020-09-01,0,1,0
"53352",5216634,1,5,2020-09-01,0,1,0
"53353",5216634,1,6,2020-09-01,0,0,1
"53354",5216634,1,7,2020-09-01,0,1,0
"53355",5216635,1,1,2020-09-01,0,1,0
"53356",5216635,1,2,2020-09-01,0,1,0
"53357",5216635,1,3,2020-09-01,0,1,0
"53358",5216636,1,1,2020-09-01,1,0,0
"53359",5216636,1,2,2020-09-01,0,0,1
"53360",5216637,1,1,2020-09-01,1,0,0
"53361",5216637,1,2,2020-09-01,0,1,0
"53362",5216638,1,1,2020-09-01,1,0,0
"53363",5216638,1,2,2020-09-01,0,0,1
"53364",5216639,1,1,2020-09-01,0,1,0
"53365",5216639,1,2,2020-09-01,1,0,0
"53366",5216639,1,3,2020-09-01,1,0,0
"53367",5216639,1,4,2020-09-01,1,0,0
"53368",5216639,1,5,2020-09-01,0,1,0
"53369",5216640,1,1,2020-09-01,1,0,0
"53370",5216640,1,2,2020-09-01,1,0,0
"53371",5216640,1,3,2020-09-01,1,0,0
"53372",5216640,1,4,2020-09-01,0,0,1
"53373",5216641,1,1,2020-09-01,1,0,0
"53374",5216641,1,2,2020-09-01,0,1,0
"53375",5216641,1,3,2020-09-01,0,1,0
"53376",5216641,1,4,2020-09-01,0,1,0
"53377",5216641,1,5,2020-09-01,1,0,0
"53378",5216642,1,1,2020-09-01,1,0,0
"53379",5216642,1,2,2020-09-01,0,1,0
"53380",5216642,1,3,2020-09-01,0,1,0
"53381",5216711,1,1,2020-09-01,1,0,0
"53382",5216711,1,2,2020-09-01,0,1,0
"53383",5216711,1,3,2020-09-01,0,0,1
"53384",5216711,1,4,2020-09-01,1,0,0
"53385",5216712,1,1,2020-09-01,0,0,1
"53386",5216712,1,2,2020-09-01,0,1,0
"53387",5216712,1,3,2020-09-01,1,0,0
"53388",5216712,1,4,2020-09-01,1,0,0
"53389",5216712,1,5,2020-09-01,1,0,0
"53390",5216713,1,1,2020-09-01,0,1,0
"53391",5216713,1,2,2020-09-01,1,0,0
"53392",5216713,1,3,2020-09-01,0,0,1
"53393",5216715,1,1,2020-09-01,1,0,0
"53394",5216715,1,2,2020-09-01,1,0,0
"53395",5216715,1,3,2020-09-01,1,0,0
"53396",5216716,1,1,2020-09-01,1,0,0
"53397",5216716,1,2,2020-09-01,0,1,0
"53398",5216719,1,1,2020-09-01,1,0,0
"53399",5216719,1,2,2020-09-01,1,0,0
"53400",5216720,1,1,2020-09-01,0,1,0
"53401",5216720,1,2,2020-09-01,1,0,0
"53402",5216720,1,3,2020-09-01,0,0,1
"53403",5216721,1,1,2020-09-01,1,0,0
"53404",5216721,1,4,2020-09-01,0,1,0
"53405",5216721,1,5,2020-09-01,0,0,1
"53406",5216723,1,1,2020-09-01,1,0,0
"53407",5216723,1,2,2020-09-01,0,1,0
"53408",5216723,1,3,2020-09-01,1,0,0
"53409",5216723,1,4,2020-09-01,1,0,0
"53410",5216724,1,1,2020-09-01,1,0,0
"53411",5216724,1,2,2020-09-01,0,1,0
"53412",5216724,1,3,2020-09-01,0,1,0
"53413",5216726,1,1,2020-09-01,1,0,0
"53414",5216727,1,1,2020-09-01,1,0,0
"53415",5216727,1,2,2020-09-01,1,0,0
"53416",5216728,1,1,2020-09-01,0,0,1
"53417",5216728,1,2,2020-09-01,1,0,0
"53418",5216728,1,3,2020-09-01,0,1,0
"53419",5216729,1,1,2020-09-01,1,0,0
"53420",5216729,1,2,2020-09-01,0,1,0
"53421",5216730,1,1,2020-09-01,1,0,0
"53422",5216730,1,2,2020-09-01,1,0,0
"53423",5216730,1,3,2020-09-01,0,0,1
"53424",5216730,1,5,2020-09-01,0,1,0
"53425",5216731,1,1,2020-09-01,1,0,0
"53426",5216731,1,2,2020-09-01,0,0,1
"53427",5216732,1,1,2020-09-01,1,0,0
"53428",5216732,1,2,2020-09-01,1,0,0
"53429",5216733,1,1,2020-09-01,1,0,0
"53430",5216733,1,2,2020-09-01,1,0,0
"53431",5216733,1,3,2020-09-01,0,1,0
"53432",5216733,1,4,2020-09-01,0,1,0
"53433",5216733,1,5,2020-09-01,0,1,0
"53434",5216734,1,1,2020-09-01,0,1,0
"53435",5216734,1,2,2020-09-01,1,0,0
"53436",5216734,1,3,2020-09-01,1,0,0
"53437",5216734,1,4,2020-09-01,1,0,0
"53438",5216736,1,1,2020-09-01,1,0,0
"53439",5216736,1,2,2020-09-01,1,0,0
"53440",5216736,1,3,2020-09-01,0,0,1
"53441",5216737,1,1,2020-09-01,1,0,0
"53442",5216737,1,3,2020-09-01,1,0,0
"53443",5216737,1,4,2020-09-01,1,0,0
"53444",5216738,1,1,2020-09-01,1,0,0
"53445",5216738,1,2,2020-09-01,1,0,0
"53446",5216738,1,3,2020-09-01,0,1,0
"53447",5216739,1,1,2020-09-01,1,0,0
"53448",5216739,1,2,2020-09-01,1,0,0
"53449",5216739,1,3,2020-09-01,0,1,0
"53450",5216739,1,7,2020-09-01,0,0,1
"53451",5216740,1,1,2020-09-01,0,0,1
"53452",5216740,1,2,2020-09-01,1,0,0
"53453",5216740,1,3,2020-09-01,1,0,0
"53454",5216741,1,1,2020-09-01,0,0,1
"53455",5216741,1,2,2020-09-01,1,0,0
"53456",5216741,1,4,2020-09-01,1,0,0
"53457",5216741,1,5,2020-09-01,1,0,0
"53458",5216742,1,1,2020-09-01,0,1,0
"53459",5216742,1,2,2020-09-01,1,0,0
"53460",5216742,1,3,2020-09-01,1,0,0
"53461",5216742,1,4,2020-09-01,0,1,0
"53462",5216742,1,5,2020-09-01,0,1,0
"53463",5216743,1,1,2020-09-01,1,0,0
"53464",5216744,1,1,2020-09-01,1,0,0
"53465",5216744,1,2,2020-09-01,1,0,0
"53466",5216744,1,3,2020-09-01,0,1,0
"53467",5216746,1,1,2020-09-01,1,0,0
"53468",5216746,1,2,2020-09-01,0,1,0
"53469",5216747,1,1,2020-09-01,1,0,0
"53470",5216747,1,2,2020-09-01,0,1,0
"53471",5216749,1,1,2020-09-01,1,0,0
"53472",5216749,1,2,2020-09-01,0,1,0
"53473",5216752,1,1,2020-09-01,1,0,0
"53474",5216752,1,2,2020-09-01,1,0,0
"53475",5216752,1,3,2020-09-01,0,1,0
"53476",5216752,1,4,2020-09-01,0,1,0
"53477",5216752,1,6,2020-09-01,0,1,0
"53478",5216752,1,7,2020-09-01,0,1,0
"53479",5216752,1,8,2020-09-01,1,0,0
"53480",5216752,1,9,2020-09-01,0,1,0
"53481",5216753,1,1,2020-09-01,0,1,0
"53482",5216753,1,2,2020-09-01,1,0,0
"53483",5216753,1,3,2020-09-01,0,0,1
"53484",5216753,1,4,2020-09-01,1,0,0
"53485",5216754,1,1,2020-09-01,1,0,0
"53486",5216754,1,2,2020-09-01,1,0,0
"53487",5216754,1,3,2020-09-01,1,0,0
"53488",5216754,1,4,2020-09-01,0,0,1
"53489",5216756,1,1,2020-09-01,1,0,0
"53490",5216756,1,2,2020-09-01,1,0,0
"53491",5216757,1,1,2020-09-01,0,1,0
"53492",5216757,1,2,2020-09-01,1,0,0
"53493",5216757,1,3,2020-09-01,1,0,0
"53494",5216757,1,4,2020-09-01,0,1,0
"53495",5216757,1,5,2020-09-01,0,1,0
"53496",5216758,1,1,2020-09-01,0,0,1
"53497",5216758,1,2,2020-09-01,0,1,0
"53498",5216758,1,3,2020-09-01,1,0,0
"53499",5216758,1,4,2020-09-01,1,0,0
"53500",5216759,1,1,2020-09-01,1,0,0
"53501",5216760,1,1,2020-09-01,1,0,0
"53502",5216774,1,1,2020-09-01,1,0,0
"53503",5216774,1,2,2020-09-01,1,0,0
"53504",5216774,1,3,2020-09-01,0,1,0
"53505",5216776,1,1,2020-09-01,1,0,0
"53506",5216776,1,2,2020-09-01,1,0,0
"53507",5216776,1,5,2020-09-01,1,0,0
"53508",5216777,1,1,2020-09-01,0,1,0
"53509",5216777,1,2,2020-09-01,0,1,0
"53510",5216777,1,3,2020-09-01,1,0,0
"53511",5216777,1,4,2020-09-01,0,1,0
"53512",5216778,1,1,2020-09-01,1,0,0
"53513",5216778,1,2,2020-09-01,1,0,0
"53514",5216778,1,3,2020-09-01,0,1,0
"53515",5216779,1,1,2020-09-01,0,1,0
"53516",5216779,1,2,2020-09-01,0,1,0
"53517",5216779,1,3,2020-09-01,1,0,0
"53518",5216779,1,4,2020-09-01,1,0,0
"53519",5216779,1,5,2020-09-01,1,0,0
"53520",5216779,1,6,2020-09-01,0,1,0
"53521",5216779,1,7,2020-09-01,0,1,0
"53522",5216779,1,8,2020-09-01,1,0,0
"53523",5216779,1,9,2020-09-01,0,1,0
"53524",5216795,1,1,2020-09-01,0,1,0
"53525",5216795,1,2,2020-09-01,0,1,0
"53526",5216795,1,4,2020-09-01,0,1,0
"53527",5216795,1,5,2020-09-01,1,0,0
"53528",5216828,1,1,2020-09-01,1,0,0
"53529",5216828,1,2,2020-09-01,0,0,1
"53530",5216828,1,5,2020-09-01,0,1,0
"53531",5216829,1,1,2020-09-01,1,0,0
"53532",5216829,1,2,2020-09-01,0,0,1
"53533",5216829,1,3,2020-09-01,0,1,0
"53534",5216830,1,1,2020-09-01,1,0,0
"53535",5216830,1,2,2020-09-01,1,0,0
"53536",5216830,1,5,2020-09-01,1,0,0
"53537",5216831,1,1,2020-09-01,1,0,0
"53538",5216831,1,2,2020-09-01,0,1,0
"53539",5216831,1,3,2020-09-01,0,1,0
"53540",5216831,1,4,2020-09-01,1,0,0
"53541",5216831,1,5,2020-09-01,0,1,0
"53542",5216831,1,6,2020-09-01,0,1,0
"53543",5216831,1,8,2020-09-01,0,1,0
"53544",5216831,1,9,2020-09-01,0,1,0
"53545",5216832,1,1,2020-09-01,1,0,0
"53546",5216832,1,2,2020-09-01,1,0,0
"53547",5216892,1,1,2020-09-01,0,1,0
"53548",5216893,1,1,2020-09-01,0,1,0
"53549",5216893,1,2,2020-09-01,0,1,0
"53550",5216893,1,3,2020-09-01,0,1,0
"53551",5216893,1,4,2020-09-01,1,0,0
"53552",5216893,1,5,2020-09-01,0,1,0
"53553",5216893,1,6,2020-09-01,0,1,0
"53554",5216893,1,8,2020-09-01,1,0,0
"53555",5216893,1,9,2020-09-01,1,0,0
"53556",5216893,1,10,2020-09-01,1,0,0
"53557",5216893,1,11,2020-09-01,0,1,0
"53558",5216893,1,12,2020-09-01,0,1,0
"53559",5216893,1,13,2020-09-01,1,0,0
"53560",5216893,1,14,2020-09-01,0,1,0
"53561",5216894,1,1,2020-09-01,0,1,0
"53562",5216894,1,2,2020-09-01,0,1,0
"53563",5216894,1,3,2020-09-01,1,0,0
"53564",5216894,1,4,2020-09-01,1,0,0
"53565",5216895,1,1,2020-09-01,1,0,0
"53566",5216900,1,1,2020-09-01,1,0,0
"53567",5216900,1,2,2020-09-01,0,1,0
"53568",5216900,1,3,2020-09-01,0,1,0
"53569",5216900,1,4,2020-09-01,1,0,0
"53570",5216900,1,5,2020-09-01,1,0,0
"53571",5216900,1,7,2020-09-01,1,0,0
"53572",5216900,1,8,2020-09-01,0,1,0
"53573",5216900,1,11,2020-09-01,1,0,0
"53574",5216902,1,1,2020-09-01,1,0,0
"53575",5216902,1,2,2020-09-01,1,0,0
"53576",5216902,1,3,2020-09-01,1,0,0
"53577",5216902,1,4,2020-09-01,0,0,1
"53578",5216902,1,5,2020-09-01,0,1,0
"53579",5216903,1,1,2020-09-01,1,0,0
"53580",5216903,1,2,2020-09-01,1,0,0
"53581",5216903,1,3,2020-09-01,0,0,1
"53582",5216903,1,4,2020-09-01,0,1,0
"53583",5216907,1,1,2020-09-01,0,1,0
"53584",5216907,1,2,2020-09-01,0,0,1
"53585",5216907,1,3,2020-09-01,1,0,0
"53586",5216911,1,1,2020-09-01,0,1,0
"53587",5216911,1,2,2020-09-01,0,0,1
"53588",5216911,1,3,2020-09-01,1,0,0
"53589",5216912,1,1,2020-09-01,1,0,0
"53590",5216912,1,2,2020-09-01,1,0,0
"53591",5216913,1,1,2020-09-01,1,0,0
"53592",5216913,1,2,2020-09-01,1,0,0
"53593",5216914,1,1,2020-09-01,0,1,0
"53594",5216914,1,2,2020-09-01,1,0,0
"53595",5216914,1,3,2020-09-01,1,0,0
"53596",5216914,1,4,2020-09-01,1,0,0
"53597",5216914,1,5,2020-09-01,1,0,0
"53598",5216914,1,6,2020-09-01,0,1,0
"53599",5216914,1,7,2020-09-01,0,1,0
"53600",5216915,1,1,2020-09-01,1,0,0
"53601",5216915,1,2,2020-09-01,1,0,0
"53602",5216915,1,3,2020-09-01,1,0,0
"53603",5216916,1,1,2020-09-01,1,0,0
"53604",5216916,1,2,2020-09-01,1,0,0
"53605",5216916,1,3,2020-09-01,0,1,0
"53606",5216916,1,4,2020-09-01,1,0,0
"53607",5216917,1,1,2020-09-01,1,0,0
"53608",5216917,1,2,2020-09-01,0,1,0
"53609",5216917,1,3,2020-09-01,1,0,0
"53610",5216917,1,4,2020-09-01,1,0,0
"53611",5216917,1,7,2020-09-01,1,0,0
"53612",5216917,1,8,2020-09-01,0,0,1
"53613",5216917,1,9,2020-09-01,0,1,0
"53614",5216918,1,1,2020-09-01,1,0,0
"53615",5216918,1,2,2020-09-01,0,1,0
"53616",5216918,1,3,2020-09-01,1,0,0
"53617",5216918,1,4,2020-09-01,1,0,0
"53618",5216918,1,5,2020-09-01,1,0,0
"53619",5216918,1,6,2020-09-01,0,1,0
"53620",5216918,1,7,2020-09-01,1,0,0
"53621",5216918,1,8,2020-09-01,0,1,0
"53622",5216919,1,1,2020-09-01,1,0,0
"53623",5216919,1,2,2020-09-01,0,1,0
"53624",5216919,1,3,2020-09-01,0,1,0
"53625",5216919,1,4,2020-09-01,0,1,0
"53626",5216920,1,1,2020-09-01,1,0,0
"53627",5216920,1,2,2020-09-01,0,1,0
"53628",5216920,1,3,2020-09-01,1,0,0
"53629",5216920,1,4,2020-09-01,1,0,0
"53630",5216920,1,5,2020-09-01,0,1,0
"53631",5216921,1,1,2020-09-01,0,1,0
"53632",5216921,1,2,2020-09-01,1,0,0
"53633",5216921,1,3,2020-09-01,0,1,0
"53634",5216921,1,4,2020-09-01,1,0,0
"53635",5216921,1,5,2020-09-01,0,1,0
"53636",5216921,1,6,2020-09-01,1,0,0
"53637",5216923,1,1,2020-09-01,1,0,0
"53638",5216923,1,2,2020-09-01,1,0,0
"53639",5216924,1,1,2020-09-01,1,0,0
"53640",5216924,1,2,2020-09-01,1,0,0
"53641",5216925,1,1,2020-09-01,1,0,0
"53642",5216925,1,2,2020-09-01,0,1,0
"53643",5216925,1,3,2020-09-01,0,1,0
"53644",5216925,1,4,2020-09-01,0,1,0
"53645",5216925,1,5,2020-09-01,0,1,0
"53646",5216925,1,6,2020-09-01,1,0,0
"53647",5216925,1,7,2020-09-01,0,1,0
"53648",5216925,1,8,2020-09-01,1,0,0
"53649",5216925,1,9,2020-09-01,1,0,0
"53650",5216927,1,1,2020-09-01,0,1,0
"53651",5216927,1,2,2020-09-01,0,0,1
"53652",5216927,1,3,2020-09-01,0,0,1
"53653",5216928,1,1,2020-09-01,1,0,0
"53654",5216928,1,2,2020-09-01,1,0,0
"53655",5216929,1,1,2020-09-01,1,0,0
"53656",5216929,1,2,2020-09-01,1,0,0
"53657",5216929,1,3,2020-09-01,1,0,0
"53658",5216929,1,4,2020-09-01,1,0,0
"53659",5216930,1,1,2020-09-01,1,0,0
"53660",5216930,1,2,2020-09-01,0,0,1
"53661",5216931,1,1,2020-09-01,1,0,0
"53662",5216931,1,2,2020-09-01,1,0,0
"53663",5216931,1,3,2020-09-01,0,1,0
"53664",5216931,1,4,2020-09-01,0,1,0
"53665",5216931,1,5,2020-09-01,0,1,0
"53666",5216932,1,1,2020-09-01,0,1,0
"53667",5216932,1,2,2020-09-01,1,0,0
"53668",5216933,1,1,2020-09-01,0,0,1
"53669",5216935,1,1,2020-09-01,1,0,0
"53670",5216935,1,2,2020-09-01,0,1,0
"53671",5216935,1,3,2020-09-01,1,0,0
"53672",5216935,1,4,2020-09-01,1,0,0
"53673",5216935,1,5,2020-09-01,0,1,0
"53674",5216935,1,6,2020-09-01,1,0,0
"53675",5216935,1,9,2020-09-01,1,0,0
"53676",5216935,1,10,2020-09-01,1,0,0
"53677",5216935,1,11,2020-09-01,0,1,0
"53678",5216935,1,13,2020-09-01,1,0,0
"53679",5216936,1,1,2020-09-01,1,0,0
"53680",5216936,1,2,2020-09-01,1,0,0
"53681",5216936,1,3,2020-09-01,1,0,0
"53682",5216937,1,1,2020-09-01,0,1,0
"53683",5216937,1,2,2020-09-01,1,0,0
"53684",5216937,1,3,2020-09-01,0,1,0
"53685",5216937,1,4,2020-09-01,0,1,0
"53686",5216937,1,6,2020-09-01,0,1,0
"53687",5216938,1,1,2020-09-01,1,0,0
"53688",5216938,1,2,2020-09-01,0,1,0
"53689",5216939,1,1,2020-09-01,1,0,0
"53690",5216939,1,3,2020-09-01,1,0,0
"53691",5216939,1,4,2020-09-01,0,1,0
"53692",5216939,1,5,2020-09-01,0,1,0
"53693",5216939,1,7,2020-09-01,0,1,0
"53694",5216940,1,1,2020-09-01,1,0,0
"53695",5216940,1,2,2020-09-01,1,0,0
"53696",5216941,1,1,2020-09-01,1,0,0
"53697",5216941,1,2,2020-09-01,1,0,0
"53698",5216942,1,1,2020-09-01,0,1,0
"53699",5216942,1,2,2020-09-01,0,1,0
"53700",5216942,1,3,2020-09-01,0,0,1
"53701",5216943,1,1,2020-09-01,1,0,0
"53702",5216943,1,2,2020-09-01,1,0,0
"53703",5216943,1,3,2020-09-01,0,1,0
"53704",5217051,1,1,2020-09-01,1,0,0
"53705",5217051,1,2,2020-09-01,1,0,0
"53706",5217051,1,3,2020-09-01,0,1,0
"53707",5217051,1,4,2020-09-01,0,1,0
"53708",5217051,1,5,2020-09-01,1,0,0
"53709",5217051,1,7,2020-09-01,0,1,0
"53710",5217051,1,8,2020-09-01,1,0,0
"53711",5217258,1,1,2020-09-01,0,0,1
"53712",5217258,1,2,2020-09-01,0,0,1
"53713",5217258,1,3,2020-09-01,1,0,0
"53714",5217258,1,4,2020-09-01,1,0,0
"53715",5217259,1,1,2020-09-01,1,0,0
"53716",5217259,1,2,2020-09-01,0,1,0
"53717",5217259,1,3,2020-09-01,0,1,0
"53718",5217261,1,1,2020-09-01,1,0,0
"53719",5217261,1,2,2020-09-01,0,0,1
"53720",5217262,1,1,2020-09-01,1,0,0
"53721",5217262,1,2,2020-09-01,1,0,0
"53722",5217262,1,3,2020-09-01,1,0,0
"53723",5217262,1,4,2020-09-01,0,1,0
"53724",5217263,1,1,2020-09-01,1,0,0
"53725",5217263,1,2,2020-09-01,0,1,0
"53726",5217263,1,3,2020-09-01,0,1,0
"53727",5217263,1,5,2020-09-01,1,0,0
"53728",5217264,1,1,2020-09-01,0,1,0
"53729",5217264,1,2,2020-09-01,1,0,0
"53730",5217264,1,3,2020-09-01,1,0,0
"53731",5217264,1,4,2020-09-01,0,0,1
"53732",5217264,1,5,2020-09-01,0,1,0
"53733",5217264,1,6,2020-09-01,0,1,0
"53734",5217265,1,1,2020-09-01,1,0,0
"53735",5217265,1,2,2020-09-01,0,1,0
"53736",5217265,1,3,2020-09-01,1,0,0
"53737",5217265,1,4,2020-09-01,0,1,0
"53738",5217265,1,5,2020-09-01,1,0,0
"53739",5217266,1,1,2020-09-01,1,0,0
"53740",5217266,1,2,2020-09-01,0,1,0
"53741",5217267,1,1,2020-09-01,1,0,0
"53742",5217267,1,2,2020-09-01,1,0,0
"53743",5217267,1,3,2020-09-01,1,0,0
"53744",5217268,1,1,2020-09-01,1,0,0
"53745",5217268,1,2,2020-09-01,1,0,0
"53746",5217269,1,1,2020-09-01,1,0,0
"53747",5217269,1,2,2020-09-01,1,0,0
"53748",5217270,1,1,2020-09-01,1,0,0
"53749",5217270,1,2,2020-09-01,1,0,0
"53750",5217270,1,3,2020-09-01,1,0,0
"53751",5217270,1,4,2020-09-01,1,0,0
"53752",5217270,1,5,2020-09-01,0,1,0
"53753",5217271,1,1,2020-09-01,1,0,0
"53754",5217271,1,2,2020-09-01,1,0,0
"53755",5217700,1,1,2020-09-01,0,0,1
"53756",5217700,1,2,2020-09-01,1,0,0
"53757",5217700,1,3,2020-09-01,0,1,0
"53758",5217701,1,1,2020-09-01,1,0,0
"53759",5217701,1,2,2020-09-01,1,0,0
"53760",5217702,1,1,2020-09-01,0,1,0
"53761",5217702,1,2,2020-09-01,0,1,0
"53762",5217702,1,3,2020-09-01,0,1,0
"53763",5217702,1,4,2020-09-01,1,0,0
"53764",5217702,1,5,2020-09-01,1,0,0
"53765",5217703,1,1,2020-09-01,1,0,0
"53766",5217703,1,2,2020-09-01,0,1,0
"53767",5217703,1,3,2020-09-01,0,1,0
"53768",5217704,1,1,2020-09-01,1,0,0
"53769",5217704,1,2,2020-09-01,1,0,0
"53770",5217704,1,3,2020-09-01,1,0,0
"53771",5217704,1,4,2020-09-01,0,0,1
"53772",5217704,1,5,2020-09-01,1,0,0
"53773",5217705,1,1,2020-09-01,0,1,0
"53774",5218196,1,1,2020-09-01,1,0,0
"53775",5218196,1,2,2020-09-01,0,1,0
"53776",5218196,1,3,2020-09-01,0,1,0
"53777",5218198,1,1,2020-09-01,1,0,0
"53778",5218198,1,2,2020-09-01,1,0,0
"53779",5218199,1,1,2020-09-01,0,1,0
"53780",5218199,1,2,2020-09-01,1,0,0
"53781",5218200,1,1,2020-09-01,1,0,0
"53782",5218200,1,2,2020-09-01,0,1,0
"53783",5218200,1,3,2020-09-01,1,0,0
"53784",5218201,1,1,2020-09-01,1,0,0
"53785",5218201,1,2,2020-09-01,0,1,0
"53786",5218201,1,3,2020-09-01,0,1,0
"53787",5218201,1,4,2020-09-01,0,1,0
"53788",5218201,1,5,2020-09-01,0,1,0
"53789",5218201,1,6,2020-09-01,0,1,0
"53790",5218202,1,1,2020-09-01,0,0,1
"53791",5218202,1,2,2020-09-01,1,0,0
"53792",5218203,1,1,2020-09-01,1,0,0
"53793",5218203,1,2,2020-09-01,0,1,0
"53794",5218203,1,3,2020-09-01,1,0,0
"53795",5218204,1,1,2020-09-01,1,0,0
"53796",5218204,1,2,2020-09-01,0,0,1
"53797",5218205,1,1,2020-09-01,1,0,0
"53798",5218205,1,2,2020-09-01,1,0,0
"53799",5218206,1,1,2020-09-01,1,0,0
"53800",5218206,1,2,2020-09-01,0,1,0
"53801",5218206,1,3,2020-09-01,0,1,0
"53802",5218207,1,1,2020-09-01,1,0,0
"53803",5218207,1,2,2020-09-01,1,0,0
"53804",5218207,1,3,2020-09-01,1,0,0
"53805",5218207,1,4,2020-09-01,1,0,0
"53806",5218208,1,1,2020-09-01,1,0,0
"53807",5218208,1,2,2020-09-01,1,0,0
"53808",5218208,1,3,2020-09-01,1,0,0
"53809",5218208,1,4,2020-09-01,0,1,0
"53810",5218238,1,1,2020-09-01,0,1,0
"53811",5218238,1,2,2020-09-01,1,0,0
"53812",5218239,1,1,2020-09-01,0,0,1
"53813",5218239,1,2,2020-09-01,1,0,0
"53814",5218239,1,3,2020-09-01,1,0,0
"53815",5218239,1,4,2020-09-01,0,1,0
"53816",5218239,1,5,2020-09-01,0,1,0
"53817",5218239,1,6,2020-09-01,0,0,1
"53818",5218240,1,1,2020-09-01,0,1,0
"53819",5218240,1,2,2020-09-01,0,1,0
"53820",5218240,1,3,2020-09-01,1,0,0
"53821",5218240,1,4,2020-09-01,0,1,0
"53822",5218241,1,1,2020-09-01,0,1,0
"53823",5218241,1,2,2020-09-01,0,1,0
"53824",5218241,1,3,2020-09-01,1,0,0
"53825",5218241,1,4,2020-09-01,1,0,0
"53826",5218241,1,5,2020-09-01,0,1,0
"53827",5218242,1,1,2020-09-01,1,0,0
"53828",5218242,1,2,2020-09-01,0,0,1
"53829",5218243,1,1,2020-09-01,1,0,0
"53830",5218243,1,2,2020-09-01,0,0,1
"53831",5218260,1,1,2020-09-01,1,0,0
"53832",5218260,1,2,2020-09-01,1,0,0
"53833",5218262,1,1,2020-09-01,1,0,0
"53834",5218262,1,2,2020-09-01,0,1,0
"53835",5218262,1,4,2020-09-01,1,0,0
"53836",5218262,1,5,2020-09-01,0,1,0
"53837",5218263,1,1,2020-09-01,1,0,0
"53838",5218263,1,2,2020-09-01,0,1,0
"53839",5218264,1,1,2020-09-01,1,0,0
"53840",5218264,1,2,2020-09-01,0,1,0
"53841",5218264,1,3,2020-09-01,0,1,0
"53842",5218264,1,4,2020-09-01,0,1,0
"53843",5218265,1,1,2020-09-01,1,0,0
"53844",5218265,1,2,2020-09-01,1,0,0
"53845",5218266,1,1,2020-09-01,1,0,0
"53846",5218266,1,2,2020-09-01,1,0,0
"53847",5218269,1,1,2020-09-01,1,0,0
"53848",5218269,1,2,2020-09-01,1,0,0
"53849",5218269,1,4,2020-09-01,1,0,0
"53850",5218269,1,5,2020-09-01,1,0,0
"53851",5218269,1,8,2020-09-01,1,0,0
"53852",5218272,1,1,2020-09-01,1,0,0
"53853",5218272,1,2,2020-09-01,0,1,0
"53854",5218272,1,3,2020-09-01,1,0,0
"53855",5218273,1,1,2020-09-01,1,0,0
"53856",5218273,1,2,2020-09-01,1,0,0
"53857",5218273,1,3,2020-09-01,0,1,0
"53858",5218273,1,4,2020-09-01,0,1,0
"53859",5218274,1,1,2020-09-01,1,0,0
"53860",5218274,1,2,2020-09-01,0,1,0
"53861",5218275,1,1,2020-09-01,1,0,0
"53862",5218275,1,2,2020-09-01,0,1,0
"53863",5218275,1,3,2020-09-01,0,1,0
"53864",5218275,1,4,2020-09-01,0,1,0
"53865",5218275,1,6,2020-09-01,1,0,0
"53866",5218275,1,7,2020-09-01,0,1,0
"53867",5218276,1,1,2020-09-01,0,1,0
"53868",5218276,1,2,2020-09-01,1,0,0
"53869",5218276,1,3,2020-09-01,1,0,0
"53870",5218276,1,4,2020-09-01,1,0,0
"53871",5218277,1,1,2020-09-01,1,0,0
"53872",5218277,1,2,2020-09-01,0,1,0
"53873",5218278,1,1,2020-09-01,1,0,0
"53874",5218278,1,2,2020-09-01,1,0,0
"53875",5218278,1,3,2020-09-01,0,1,0
"53876",5218278,1,4,2020-09-01,0,1,0
"53877",5218281,1,1,2020-09-01,1,0,0
"53878",5218281,1,2,2020-09-01,1,0,0
"53879",5218282,1,1,2020-09-01,1,0,0
"53880",5218282,1,2,2020-09-01,1,0,0
"53881",5218282,1,3,2020-09-01,1,0,0
"53882",5218283,1,1,2020-09-01,1,0,0
"53883",5218283,1,2,2020-09-01,1,0,0
"53884",5218283,1,3,2020-09-01,0,1,0
"53885",5218284,1,1,2020-09-01,1,0,0
"53886",5218284,1,2,2020-09-01,0,0,1
